county,speed_source,pollutantID_2,pollutantID_3,pollutantID_87,pollutantID_100,pollutantID_110
Isabella,INRIX_XD,2405.213008,404.9378901,39.5297297,8.597189748,7.831025888
Isabella,INRIX_XD_FRC_1_4,2417.872854,401.0974061,38.675227,8.491392738,7.733665548
Jackson,Default,5327.715230000001,833.854863,90.087693,17.92468696,16.3207604
Jackson,NPMRDS_count,5510.107147,789.028271,75.90888265,16.68152517,15.1762521
Jackson,NPMRDS_vht,5476.865381,783.771533,74.7995219,16.54687646,15.05328579
Jackson,INRIX_XD,5164.827684,855.063353,87.82529252,18.30558461,16.67281556
Jackson,INRIX_XD_FRC_1_4,5102.614898,839.128647,85.16600072,17.931846150000002,16.33088943
Kalamazoo,Default,8373.685783,1138.150625,144.06794052,24.90989886,22.64996952
Kalamazoo,NPMRDS_count,8675.324069,1084.317257,123.82543327,23.34609688,21.208463599999998
Kalamazoo,NPMRDS_vht,8728.587049,1064.84868,119.03145917,22.80634556,20.71205025
Kalamazoo,INRIX_XD,8052.027015,1141.890945,135.88965886,24.86429411,22.61336108
Kalamazoo,INRIX_XD_FRC_1_4,7920.156,1118.212206,131.52143866,24.30630119,22.10376384
Kalkaska,Default,874.5072647000001,141.7377334,15.032551711,2.976805478,2.708568023
Kalkaska,NPMRDS_count,783.3808264,133.4594523,13.772601998,2.828085975,2.573762079
Kalkaska,NPMRDS_vht,789.1758241,135.7892826,14.108239903,2.883466006,2.62446781
Kalkaska,INRIX_XD,786.4693689999999,135.7159207,14.349583733,2.891722692,2.632010406
Kalkaska,INRIX_XD_FRC_1_4,771.1429114,131.01057550000002,13.801382431,2.793600575,2.542170851
Kent,Default,19998.863232,2631.491195,344.97587142,57.519387869999996,52.27378041
Kent,NPMRDS_count,20661.145663,2405.285671,272.52030048,51.24848991,46.50518808
Kent,NPMRDS_vht,20393.966903,2363.388,262.44059298999997,50.125722780000004,45.47970662
Kent,INRIX_XD,19003.545465,2551.563641,309.13184064,55.24469768,50.20320357
Kent,INRIX_XD_FRC_1_4,18725.958246,2495.404479,297.47226484,53.852627489999996,48.93138215
Keweenaw,Default,144.62742481,24.18402305,2.5311664533,0.5056529294000001,0.46010498190000004
Keweenaw,NPMRDS_count,136.37890613,22.66243285,2.2234323132,0.46900902029999997,0.4266593627
Keweenaw,NPMRDS_vht,136.53545668,22.727916099999998,2.2316679083,0.4707780836,0.4282814787
Keweenaw,INRIX_XD,138.75864153999999,26.700000029999998,2.8383211725,0.5712186275,0.5204279937999999
Keweenaw,INRIX_XD_FRC_1_4,136.04979362999998,25.937326770000002,2.7509906826,0.5561157663,0.5066045857
Lake,Default,418.7322665,66.2546919,7.152049814,1.404074228,1.277495564
Lake,NPMRDS_count,372.26918623,61.01270936,6.300105579,1.301677815,1.184384517
Lake,NPMRDS_vht,372.22345552,61.06434583,6.290786318,1.3024478720000001,1.185094111
Lake,INRIX_XD,371.1491729,61.54061013,6.554835121,1.3227630989999999,1.203663678
Lake,INRIX_XD_FRC_1_4,370.2176093,61.2514242,6.508725409,1.315621477,1.1971263109999999
